WEEK,CHAIN,UNIQUE_USERS,ACTIVE_POOLS,TOTAL_VOLUME,AVG_VOLUME,MEDIAN_VOLUME,CUMU_VOLUME
2023-06-19 00:00:00.000,BSC,62078,295,19296682.69,681.187612609,169.49,361911580.34
2023-06-19 00:00:00.000,Optimism,79431,324,49605911.08,531.414090223,25.01,4702011239.39
2023-06-19 00:00:00.000,Polygon,108308,1337,381382286.61,716.9715973,35.25,35681366682.83
2023-06-26 00:00:00.000,Arbitrum,208335,846,1806066826.15,2875.659898368,899.73,18270177385.15
2023-06-26 00:00:00.000,Avalanche,13,3,3804.43,59.44421875,31.125,4513.25
2023-06-26 00:00:00.000,BSC,54166,377,25633690.7,823.334319394,97.925,387545271.04
2023-06-26 00:00:00.000,Optimism,97886,337,45249978.89,496.243668257,16.52,4747261218.28
2023-06-26 00:00:00.000,Polygon,122885,1291,402223344.21,756.35463529,23.95,36083590027.04
2023-07-03 00:00:00.000,Arbitrum,178392,836,1145574183.27,2672.472823889,531.35,19415751568.42
2023-07-03 00:00:00.000,Avalanche,21,5,10632.22,80.547121212,28.33,15145.47
2023-07-03 00:00:00.000,BSC,49825,370,21122811.76,801.351028491,92.87,408668082.8
2023-07-03 00:00:00.000,Optimism,93360,331,25699604.41,362.338804827,9.34,4772960822.69
2023-07-03 00:00:00.000,Polygon,127414,1356,308148506.51,663.492566242,29.775,36391738533.55
2023-07-10 00:00:00.000,Arbitrum,156204,849,1497655336.63,2880.510795996,789.95,20913406905.05
2023-07-10 00:00:00.000,Avalanche,935,33,14184939.38,967.528775663,685.53,14200084.85
2023-07-10 00:00:00.000,BSC,61870,362,31569877.02,942.778385594,129.155,440237959.82
2023-07-10 00:00:00.000,Optimism,105250,337,67102314.77,533.133499412,10.08,4840063137.46
2023-07-10 00:00:00.000,Polygon,127447,1475,460632648.48,882.260557704,53.38,36852371182.03
2023-07-17 00:00:00.000,Arbitrum,140122,809,1180823378.56,2686.308647659,787.61,22094230283.61
2023-07-17 00:00:00.000,Avalanche,10436,39,15260760.93,547.09833405,99.89,29460845.78
2023-07-17 00:00:00.000,BSC,63952,348,19570625.24,696.240536483,58.17,459808585.06
2023-07-17 00:00:00.000,Optimism,83759,342,57084713.2,516.987386115,18.12,4897147850.66
2023-07-17 00:00:00.000,Polygon,129749,1519,291624513.47,693.188765082,45.2,37143995695.5
2023-07-24 00:00:00.000,Arbitrum,130127,791,697278018.02,2418.509370224,299.76,22791508301.63
2023-07-24 00:00:00.000,Avalanche,13815,45,40165010.21,1070.581608604,166.49,69625855.99
2023-07-24 00:00:00.000,BSC,65115,336,12460728.67,463.172459205,53.26,472269313.73
2023-07-24 00:00:00.000,Optimism,95390,344,55614194.51,459.959759741,9.49,4952762045.17
2023-07-24 00:00:00.000,Polygon,118969,1528,196575279.89,640.337473215,50.03,37340570975.39
2023-07-31 00:00:00.000,Arbitrum,129527,791,697719159.81,2315.811141643,283.08,23489227461.44
2023-07-31 00:00:00.000,Avalanche,10854,47,16703113.7,639.35363445,89.31,86328969.69
2023-07-31 00:00:00.000,BSC,67222,345,12737585.58,514.629129328,49.02,485006899.31
2023-07-31 00:00:00.000,Base,21,5,112325.14,1112.13009901,852.7,112325.14
2023-07-31 00:00:00.000,Optimism,78307,335,69240806.05,481.464165618,9.27,5022002851.22
2023-07-31 00:00:00.000,Polygon,116122,1510,191530058.66,591.419612473,42.6,37532101034.05
2023-08-07 00:00:00.000,Arbitrum,120489,785,559876231.4,2025.542789644,220.03,24049103692.84
2023-08-07 00:00:00.000,Avalanche,10386,45,11246825.63,490.82768744,61.245,97575795.32
2023-08-07 00:00:00.000,BSC,58402,375,12644654.05,564.821282441,34.85,497651553.36
2023-08-07 00:00:00.000,Base,19348,595,14434802.66,434.338408257,59.335,14547127.8
2023-08-07 00:00:00.000,Optimism,77589,330,47535976.03,412.760502492,9.26,5069538827.25
2023-08-07 00:00:00.000,Polygon,99971,1494,153236393,544.968394361,31.44,37685337427.05
2023-08-14 00:00:00.000,Arbitrum,107899,799,940643237.79,2697.587132103,597.21,24989746930.63
2023-08-14 00:00:00.000,Avalanche,10630,60,16650812.35,543.824297799,149.925,114226607.67
2023-08-14 00:00:00.000,BSC,49185,364,24005355.14,587.172055378,22.53,521656908.5
2023-08-14 00:00:00.000,Base,23561,273,32852300.12,666.686286097,49.95,47399427.92
2023-08-14 00:00:00.000,Optimism,71222,684,63814438.24,568.801759856,9.5,5133353265.49
2023-08-14 00:00:00.000,Polygon,86851,1554,224640777.55,674.728633367,71.04,37909978204.6
2023-08-21 00:00:00.000,Arbitrum,91650,745,621436680.59,2220.614261941,446.65,25611183611.22
2023-08-21 00:00:00.000,Avalanche,9264,61,8870666.91,387.179385885,85.68,123097274.58
2023-08-21 00:00:00.000,BSC,40292,343,22923950.42,592.166522525,17.78,544580858.92
2023-08-21 00:00:00.000,Base,48981,200,41410051.11,436.395981811,3,88809479.03
2023-08-21 00:00:00.000,Optimism,65948,340,48785584.78,393.279897943,8.28,5182138850.27
2023-08-21 00:00:00.000,Polygon,78164,1517,164728353.13,579.030381138,54.36,38074706557.73
2023-08-28 00:00:00.000,Arbitrum,83587,742,701458553.15,2539.271633592,569.08,26312642164.37
2023-08-28 00:00:00.000,Avalanche,7058,62,9142519.18,452.376010886,129.34,132239793.76
2023-08-28 00:00:00.000,BSC,37226,424,21140005.38,588.268181768,12.78,565720864.3
2023-08-28 00:00:00.000,Base,24887,157,53192179.76,1010.163506466,65.35,142001658.79
2023-08-28 00:00:00.000,Optimism,55300,352,40737743.25,422.122159532,8.33,5222876593.52
2023-08-28 00:00:00.000,Polygon,73647,1453,197245349.89,742.869974503,73.35,38271951907.62
2023-09-04 00:00:00.000,Arbitrum,83273,712,449154780.11,1967.009337272,309.285,26761796944.48
2023-09-04 00:00:00.000,Avalanche,5743,62,3806636.79,313.071534666,27.02,136046430.55
2023-09-04 00:00:00.000,BSC,34692,311,13946459.6,434.482681703,11.25,579667323.9
2023-09-04 00:00:00.000,Base,19118,136,32336163.02,654.035375903,79.29,174337821.81
2023-09-04 00:00:00.000,Optimism,49208,339,82416742.07,456.809975002,8.75,5305293335.59
2023-09-04 00:00:00.000,Polygon,68594,1408,179269998.09,738.113268046,60.8,38451221905.71
2023-09-11 00:00:00.000,Arbitrum,73834,727,611435160.63,1966.611218206,570.435,27373232105.11
2023-09-11 00:00:00.000,Avalanche,4608,64,2988332.88,266.696374833,41.59,139034763.43
2023-09-11 00:00:00.000,BSC,36330,324,19994807.47,569.766263072,16.67,599662131.37
2023-09-11 00:00:00.000,Base,23157,123,36387379.5,615.639615938,83.97,210725201.31
2023-09-11 00:00:00.000,Optimism,51636,329,111234021.91,401.9964363,8.185,5416527357.5
2023-09-11 00:00:00.000,Polygon,62663,1428,214305916.32,820.190427115,89.94,38665527822.03
2023-09-18 00:00:00.000,Arbitrum,74067,754,480631415.07,1846.430563881,545.68,27853863520.18
2023-09-18 00:00:00.000,Avalanche,5108,63,2310552.01,197.804298433,40.41,141345315.44
2023-09-18 00:00:00.000,BSC,36285,324,14737769.75,455.319134639,16.92,614399901.12
2023-09-18 00:00:00.000,Base,22974,131,39057620.26,593.382459664,79.945,249782821.57
2023-09-18 00:00:00.000,Optimism,52944,350,84878765.24,440.08962259,12.44,5501406122.74
2023-09-18 00:00:00.000,Polygon,64749,1438,161485475.39,648.122184589,54.87,38827013297.42
2023-09-25 00:00:00.000,Arbitrum,81577,760,588156571.16,2048.191319652,603.32,28442020091.34
2023-09-25 00:00:00.000,Avalanche,4408,64,2952260.08,267.487549153,57.01,144297575.52
2023-09-25 00:00:00.000,BSC,34765,337,13475016.04,439.140167509,14.91,627874917.16
2023-09-25 00:00:00.000,Base,27181,128,36192485.58,426.310536061,30.95,285975307.15
2023-09-25 00:00:00.000,Optimism,71590,337,96754709.44,360.784063778,5.43,5598160832.18
2023-09-25 00:00:00.000,Polygon,62463,1564,182599834.03,653.912498944,60.7,39009613131.45
2023-10-02 00:00:00.000,Arbitrum,81950,763,625036539.78,2110.269625306,640.71,29067056631.12
2023-10-02 00:00:00.000,Avalanche,5050,72,13259150.81,447.77788018,415.96,157556726.33
2023-10-02 00:00:00.000,BSC,41867,377,16850692.32,389.332324115,14.99,644725609.48
2023-10-02 00:00:00.000,Base,24849,132,40416595.88,444.759124052,40.52,326391903.03
2023-10-02 00:00:00.000,Optimism,41239,346,90399701.64,618.422071994,22.65,5688560533.82
2023-10-02 00:00:00.000,Polygon,65157,1499,257453226.12,727.663665378,76.63,39267066357.57
2023-10-09 00:00:00.000,Arbitrum,69896,738,565552429.47,2330.618017943,678.05,29632609060.59
2023-10-09 00:00:00.000,Avalanche,3916,68,2390657.74,226.430928206,62.145,159947384.07
2023-10-09 00:00:00.000,BSC,31351,408,16302760.95,578.03010034,26.7,661028370.43
2023-10-09 00:00:00.000,Base,27907,116,31038458.37,326.565925299,23.27,357430361.4
2023-10-09 00:00:00.000,Optimism,39459,347,81368339.84,461.926425433,6,5769928873.66
2023-10-09 00:00:00.000,Polygon,65396,1505,172168741.92,642.696462736,49.87,39439235099.49
2023-10-16 00:00:00.000,Arbitrum,67624,761,830589775.13,2847.557382553,810.19,30463198835.72
2023-10-16 00:00:00.000,Avalanche,3799,74,3845283.46,281.149627842,178.84,163792667.53
2023-10-16 00:00:00.000,BSC,31045,432,22309915.36,700.644286163,34.915,683338285.79
2023-10-16 00:00:00.000,Base,32106,127,41342262.57,326.148538329,7.79,398772623.97
2023-10-16 00:00:00.000,Optimism,43458,350,107877214.29,652.57919587,14.87,5877806087.95
2023-10-16 00:00:00.000,Polygon,72598,1558,257221900.23,690.847586617,64.23,39696456999.72
2023-10-23 00:00:00.000,Arbitrum,136401,797,1684262919.1,2702.742950697,754.81,32147461754.82
2023-10-23 00:00:00.000,Avalanche,4591,69,19629446.96,499.451604498,477.21,183422114.49
2023-10-23 00:00:00.000,BSC,32246,414,33591057.83,819.134262339,74.18,716929343.62
2023-10-23 00:00:00.000,Base,30230,109,58676432.25,435.343237598,10.78,457449056.22
2023-10-23 00:00:00.000,Optimism,36366,358,213102177.54,790.458867775,18.79,6090908265.49
2023-10-23 00:00:00.000,Polygon,70124,1559,417696878.22,788.642999434,128.255,40114153877.94
2023-10-30 00:00:00.000,Arbitrum,104611,802,1540262825.35,2744.099100926,839.85,33687724580.17
2023-10-30 00:00:00.000,Avalanche,4770,65,20636120.51,491.184169424,482.87,204058235
2023-10-30 00:00:00.000,BSC,36409,415,27314308.24,603.40442795,50.02,744243651.86
2023-10-30 00:00:00.000,Base,25242,111,48939580.27,517.014729553,12.04,506388636.49
2023-10-30 00:00:00.000,Optimism,42874,346,175595505.2,922.81721445,71.36,6266503770.69
2023-10-30 00:00:00.000,Polygon,79166,1596,361080278.17,736.651973972,106.19,40475234156.11
2023-11-06 00:00:00.000,Arbitrum,144780,842,2065510820.22,2983.057564145,994.43,35753235400.39
2023-11-06 00:00:00.000,Avalanche,5887,69,72163156.43,798.026656087,624.84,276221391.43
2023-11-06 00:00:00.000,BSC,40042,405,46090270.83,784.662163639,113.17,790333922.69
2023-11-06 00:00:00.000,Base,19835,120,55662104.57,783.642187386,30.67,562050741.06
2023-11-06 00:00:00.000,Optimism,43115,364,289633055.23,1104.512713145,61.59,6556136825.92
2023-11-06 00:00:00.000,Polygon,73816,1690,619593315.45,892.231647853,200,41094827471.56
2023-11-13 00:00:00.000,Arbitrum,81584,767,2244396232.77,3969.846227048,1504.81,37997631633.16
2023-11-13 00:00:00.000,Avalanche,8946,80,108252913.76,962.598936146,563.97,384474305.19
2023-11-13 00:00:00.000,BSC,47899,422,33519628.14,620.975344856,60.89,823853550.83
2023-11-13 00:00:00.000,Base,20502,126,55215138.37,620.074325293,39.07,617265879.43
2023-11-13 00:00:00.000,Optimism,36972,350,368458535.87,1302.484493459,120.14,6924595361.79
2023-11-13 00:00:00.000,Polygon,81290,1774,799923480.26,1034.590282794,230.08,41894750951.82
2023-11-20 00:00:00.000,Arbitrum,78836,769,1608143871.39,3647.80067594,1154.08,39605775504.55
2023-11-20 00:00:00.000,Avalanche,8954,75,17820523.54,568.455885036,206.78,402294828.73
2023-11-20 00:00:00.000,BSC,50563,422,58713708.34,905.46092684,100.115,882567259.17
2023-11-20 00:00:00.000,Base,21258,116,57953788.21,666.894376474,39.68,675219667.64
2023-11-20 00:00:00.000,Optimism,38762,380,264613219.33,877.539362373,23.79,7189208581.12
2023-11-20 00:00:00.000,Polygon,86616,1890,467541370.51,810.648236688,128.64,42362292322.33
2023-11-27 00:00:00.000,Arbitrum,78706,788,1297367979.77,3586.197690143,997.44,40903143484.32
2023-11-27 00:00:00.000,Avalanche,10302,86,14262319.76,397.533789336,195.4,416557148.49
2023-11-27 00:00:00.000,BSC,50553,426,14162881.01,340.331154872,33.37,896730140.18
2023-11-27 00:00:00.000,Base,20192,120,47526624.48,617.910998895,35.83,722746292.12
2023-11-27 00:00:00.000,Optimism,43877,365,187212841.31,868.108660598,25.2,7376421422.43
2023-11-27 00:00:00.000,Polygon,83272,1667,389184678.07,793.427014012,111.6,42751477000.4
2023-12-04 00:00:00.000,Arbitrum,86701,868,1982745596.38,3635.850447764,1370.175,42885889080.7
2023-12-04 00:00:00.000,Avalanche,11566,103,36347012.86,588.720466156,314.91,452904161.35
2023-12-04 00:00:00.000,BSC,91458,468,24537042.14,377.626577712,51.78,921267182.32
2023-12-04 00:00:00.000,Base,21665,134,53940106.68,590.096234288,36.04,776686398.8
2023-12-04 00:00:00.000,Optimism,45463,382,376630323.44,995.789054182,25.35,7753051745.87
2023-12-04 00:00:00.000,Polygon,89983,1798,608524584.88,890.693666275,181.32,43360001585.28
2023-12-11 00:00:00.000,Arbitrum,76589,822,1994155711.34,3743.452213401,1474.21,44880044792.04
2023-12-11 00:00:00.000,Avalanche,10889,97,50283701.55,898.179864783,518.54,503187862.9
2023-12-11 00:00:00.000,BSC,72891,461,68625160.32,923.200154976,99.72,989892342.64
2023-12-11 00:00:00.000,Base,23836,130,82039229.13,719.547683463,74.73,858725627.93
2023-12-11 00:00:00.000,Optimism,40312,371,402102912.29,1138.914604088,53.95,8155154658.16
2023-12-11 00:00:00.000,Polygon,93147,1668,526896023.27,892.507090259,175.79,43886897608.55
2023-12-18 00:00:00.000,Arbitrum,97380,865,2091538887.25,3210.471772089,1134.795,46971583679.29
2023-12-18 00:00:00.000,Avalanche,7219,80,32931459.86,1383.20983955,885.495,536119322.76
2023-12-18 00:00:00.000,BSC,73548,468,42838834.23,607.513780472,58.57,1032731176.87
2023-12-18 00:00:00.000,Base,25495,134,65477771.08,608.009611485,59.35,924203399.01
2023-12-18 00:00:00.000,Optimism,44231,383,456162438.97,917.800475577,34.5,8611317097.13
2023-12-18 00:00:00.000,Polygon,106750,1684,574952276.77,866.528829577,188.245,44461849885.32
2023-12-25 00:00:00.000,Arbitrum,108983,911,2331378105.92,2833.685741519,964.09,49302961785.21
2023-12-25 00:00:00.000,Avalanche,12032,111,46324223.73,873.152330267,477.765,582443546.49
2023-12-25 00:00:00.000,BSC,81721,537,48466652.72,542.903819968,89.18,1081197829.59
2023-12-25 00:00:00.000,Base,29138,162,63452915.74,557.930833297,40.79,987656314.75
2023-12-25 00:00:00.000,Optimism,52620,392,498971667.97,1193.575063079,91.9,9110288765.1
2023-12-25 00:00:00.000,Polygon,111184,1810,796045664.81,938.950116784,234.02,45257895550.13
2024-01-01 00:00:00.000,Arbitrum,102448,922,3074548765.05,3002.140146848,1332.42,52377510550.26
2024-01-01 00:00:00.000,Avalanche,9806,118,31324377.43,641.157225929,348.765,613767923.92
2024-01-01 00:00:00.000,BSC,68397,511,35109351.05,505.141445816,57.535,1116307180.64
2024-01-01 00:00:00.000,Base,26492,138,70668244.11,663.931868112,53.92,1058324558.86
2024-01-01 00:00:00.000,Optimism,48411,362,460683442.32,1001.605501353,33.63,9570972207.42
2024-01-01 00:00:00.000,Polygon,103541,1960,565724794.35,815.160711394,149.73,45823620344.48
2024-01-08 00:00:00.000,Arbitrum,104248,975,3555598453.24,3271.335734583,1545.59,55933109003.5
2024-01-08 00:00:00.000,Avalanche,8971,116,42611706.04,728.430135047,479.355,656379629.96
2024-01-08 00:00:00.000,BSC,71936,514,115936845.33,1328.408425437,123.23,1232244025.97
2024-01-08 00:00:00.000,Base,26310,152,118206506.12,760.014055757,59.94,1176531064.98
2024-01-08 00:00:00.000,Optimism,47449,411,571322665.23,1355.640920627,179.53,10142294872.65
2024-01-08 00:00:00.000,Polygon,103987,2039,809184041.94,883.27105117,181.33,46632804386.42
2024-01-15 00:00:00.000,Arbitrum,61831,814,897433204.02,2551.962111618,1026.97,56830542207.52
2024-01-15 00:00:00.000,Avalanche,5124,108,15455513.2,743.697103262,360.72,671835143.16
2024-01-15 00:00:00.000,BSC,48048,451,48944194.03,1235.0911989,94.53,1281188220
2024-01-15 00:00:00.000,Base,13796,137,34861908.88,625.583808208,59.62,1211392973.86
2024-01-15 00:00:00.000,Optimism,25553,339,138040974.39,614.20608235,10,10280335847.04
2024-01-15 00:00:00.000,Polygon,66657,1830,240476748.71,655.535788654,103.52,46873281135.13
﻿
