CHAIN,WEEK,DEX,UNIQUE_USERS,SWAP_VOLUME
Polygon,2023-12-04 00:00:00.000,sushiswap,21516,6202739.68
Polygon,2023-12-04 00:00:00.000,woofi,9099,49480809.64
Polygon,2023-12-04 00:00:00.000,uniswap,89983,608524584.88
Polygon,2023-12-04 00:00:00.000,hashflow,1397,220899.41
Polygon,2023-12-04 00:00:00.000,curve,4879,14325533.22
Polygon,2023-12-04 00:00:00.000,quickswap,63534,285444765.79
Polygon,2023-12-04 00:00:00.000,balancer,8757,10217243.14
Polygon,2023-12-04 00:00:00.000,fraxswap,273,549209.11
Arbitrum,2023-12-11 00:00:00.000,trader joe,10534,150267781.99
Arbitrum,2023-12-11 00:00:00.000,zyberswap,1741,5230458.29
Arbitrum,2023-12-11 00:00:00.000,kyberswap,209,21535.3
Arbitrum,2023-12-11 00:00:00.000,uniswap,76589,1994155711.34
Arbitrum,2023-12-11 00:00:00.000,gmx,3321,61464507.32
Arbitrum,2023-12-11 00:00:00.000,balancer,4237,24384231.48
Arbitrum,2023-12-11 00:00:00.000,sparta,2244,9005810.88
Arbitrum,2023-12-11 00:00:00.000,ramses-v2,4994,87568270.89
Arbitrum,2023-12-11 00:00:00.000,woofi,9592,91511757.51
Arbitrum,2023-12-11 00:00:00.000,dodo,1920,172395.55
Arbitrum,2023-12-11 00:00:00.000,camelot,21252,355392700.67
Arbitrum,2023-12-11 00:00:00.000,fraxswap,188,731753.92
Arbitrum,2023-12-11 00:00:00.000,curve,2078,2316544.22
Arbitrum,2023-12-11 00:00:00.000,hashflow,1378,6734436.81
Arbitrum,2023-12-11 00:00:00.000,sushiswap,13166,11475821.26
Avalanche,2023-12-11 00:00:00.000,pangolin,14411,94197470.07
Avalanche,2023-12-11 00:00:00.000,kyberswap,683,350777.17
Avalanche,2023-12-11 00:00:00.000,uniswap,10889,50283701.55
Avalanche,2023-12-11 00:00:00.000,gmx,843,51883996.65
Avalanche,2023-12-11 00:00:00.000,woofi,4198,205132429.3
Avalanche,2023-12-11 00:00:00.000,balancer,382,10806970.57
Avalanche,2023-12-11 00:00:00.000,fraxswap,119,917286.95
Avalanche,2023-12-11 00:00:00.000,trader joe,87459,1317431917.06
Avalanche,2023-12-11 00:00:00.000,curve,1865,9042880.68
Avalanche,2023-12-11 00:00:00.000,hashflow,235,1942789.18
Avalanche,2023-12-11 00:00:00.000,sushiswap,2288,81277.01
BSC,2023-12-11 00:00:00.000,level-finance,2,49538.94
BSC,2023-12-11 00:00:00.000,kyberswap,824,28770.28
BSC,2023-12-11 00:00:00.000,uniswap,72891,68625160.32
BSC,2023-12-11 00:00:00.000,woofi,6629,6985587.43
BSC,2023-12-11 00:00:00.000,dodo,7410,96971.77
BSC,2023-12-11 00:00:00.000,pancakeswap,582511,635645489.03
BSC,2023-12-11 00:00:00.000,fraxswap,103,315044.81
BSC,2023-12-11 00:00:00.000,hashflow,586,125568.71
BSC,2023-12-11 00:00:00.000,biswap,18739,16030079
BSC,2023-12-11 00:00:00.000,sushiswap,3875,40241.45
BSC,2023-12-11 00:00:00.000,trader joe,2629,59265.22
Base,2023-12-11 00:00:00.000,voodoo,1467,6289685.02
Base,2023-12-11 00:00:00.000,baseswap,10973,2624137.97
Base,2023-12-11 00:00:00.000,aerodrome,9056,22445768.69
Base,2023-12-11 00:00:00.000,uniswap,23836,82039229.13
Base,2023-12-11 00:00:00.000,alienbase,1678,140047.56
Base,2023-12-11 00:00:00.000,woofi,4626,8806007.54
Base,2023-12-11 00:00:00.000,balancer,3341,3727037.62
Base,2023-12-11 00:00:00.000,dackieswap,2919,3891960.61
Base,2023-12-11 00:00:00.000,swapbased,2191,357123.76
Base,2023-12-11 00:00:00.000,maverick,12808,16307157.89
Base,2023-12-11 00:00:00.000,curve,335,263379.05
Base,2023-12-11 00:00:00.000,sushiswap,7259,23093136.17
Optimism,2023-12-11 00:00:00.000,kyberswap,211,43931.39
Optimism,2023-12-11 00:00:00.000,uniswap,40312,402102912.29
Optimism,2023-12-11 00:00:00.000,velodrome,15989,38798548.37
Optimism,2023-12-11 00:00:00.000,woofi,4389,10375488.44
Optimism,2023-12-11 00:00:00.000,synthetix,199,"null"
Optimism,2023-12-11 00:00:00.000,fraxswap,157,114558.99
Optimism,2023-12-11 00:00:00.000,curve,2857,6415399.21
Optimism,2023-12-11 00:00:00.000,beethoven-x,4349,11228242.01
Optimism,2023-12-11 00:00:00.000,sushiswap,660,14695.45
Polygon,2023-12-11 00:00:00.000,kyberswap,3804,505390.7
Polygon,2023-12-11 00:00:00.000,uniswap,93147,526896023.27
Polygon,2023-12-11 00:00:00.000,woofi,8320,34562873.62
Polygon,2023-12-11 00:00:00.000,dodo,4441,9336319.98
Polygon,2023-12-11 00:00:00.000,balancer,6992,10810430.01
Polygon,2023-12-11 00:00:00.000,fraxswap,301,579415.31
Polygon,2023-12-11 00:00:00.000,curve,4436,10461663.38
Polygon,2023-12-11 00:00:00.000,hashflow,994,181419.94
Polygon,2023-12-11 00:00:00.000,sushiswap,20446,4735134.37
Polygon,2023-12-11 00:00:00.000,quickswap,57747,268609810.65
Arbitrum,2023-12-18 00:00:00.000,zyberswap,1748,8367396.09
Arbitrum,2023-12-18 00:00:00.000,uniswap,97380,2091538887.25
Arbitrum,2023-12-18 00:00:00.000,hashflow,1218,6016801.03
Arbitrum,2023-12-18 00:00:00.000,dodo,1963,289708.94
Arbitrum,2023-12-18 00:00:00.000,camelot,36931,425260321.47
Arbitrum,2023-12-18 00:00:00.000,woofi,11463,103105295.83
Arbitrum,2023-12-18 00:00:00.000,ramses-v2,6719,151286271.43
Arbitrum,2023-12-18 00:00:00.000,balancer,4941,42658921.34
Arbitrum,2023-12-18 00:00:00.000,sparta,2068,7552942.34
Arbitrum,2023-12-18 00:00:00.000,fraxswap,192,725428.48
Arbitrum,2023-12-18 00:00:00.000,gmx,1505,86548568.92
Arbitrum,2023-12-18 00:00:00.000,trader joe,11707,187602037.48
Arbitrum,2023-12-18 00:00:00.000,sushiswap,25139,40162202.48
Arbitrum,2023-12-18 00:00:00.000,kyberswap,220,39325.86
Arbitrum,2023-12-18 00:00:00.000,curve,2432,7768182.16
Avalanche,2023-12-18 00:00:00.000,gmx,708,55220781.52
Avalanche,2023-12-18 00:00:00.000,pangolin,11477,38399575.28
Avalanche,2023-12-18 00:00:00.000,hashflow,122,1171757.84
Avalanche,2023-12-18 00:00:00.000,uniswap,7219,32931459.86
Avalanche,2023-12-18 00:00:00.000,woofi,1475,64591770.53
Avalanche,2023-12-18 00:00:00.000,balancer,231,5303505.65
Avalanche,2023-12-18 00:00:00.000,fraxswap,78,419817.14
Avalanche,2023-12-18 00:00:00.000,trader joe,67142,941108499.35
Avalanche,2023-12-18 00:00:00.000,kyberswap,274,136696.05
Avalanche,2023-12-18 00:00:00.000,sushiswap,1544,125195.42
Avalanche,2023-12-18 00:00:00.000,curve,988,5493300.56
BSC,2023-12-18 00:00:00.000,dodo,6579,410170.76
BSC,2023-12-18 00:00:00.000,uniswap,73548,42838834.23
BSC,2023-12-18 00:00:00.000,level-finance,2,49035.35
BSC,2023-12-18 00:00:00.000,woofi,9240,7335832.89
BSC,2023-12-18 00:00:00.000,fraxswap,119,282315.06
BSC,2023-12-18 00:00:00.000,hashflow,600,224760.08
BSC,2023-12-18 00:00:00.000,biswap,16174,12039584.08
BSC,2023-12-18 00:00:00.000,trader joe,2721,44773.58
BSC,2023-12-18 00:00:00.000,pancakeswap,602409,634133228.48
BSC,2023-12-18 00:00:00.000,kyberswap,758,25628.28
BSC,2023-12-18 00:00:00.000,sushiswap,5636,3592681.45
Base,2023-12-18 00:00:00.000,baseswap,16824,1539862
Base,2023-12-18 00:00:00.000,maverick,15545,15374232.59
Base,2023-12-18 00:00:00.000,uniswap,25495,65477771.08
Base,2023-12-18 00:00:00.000,woofi,8361,11636493.31
Base,2023-12-18 00:00:00.000,balancer,4061,4376270.71
Base,2023-12-18 00:00:00.000,dackieswap,3144,5164742.7
Base,2023-12-18 00:00:00.000,swapbased,2646,304516.85
Base,2023-12-18 00:00:00.000,alienbase,4706,249602.09
Base,2023-12-18 00:00:00.000,sushiswap,7024,16253005.75
Base,2023-12-18 00:00:00.000,aerodrome,9476,21620621.72
Base,2023-12-18 00:00:00.000,voodoo,1498,7177320.17
Base,2023-12-18 00:00:00.000,curve,734,501477.7
Optimism,2023-12-18 00:00:00.000,curve,3418,5698614.38
Optimism,2023-12-18 00:00:00.000,hashflow-v3,449,166905.26
Optimism,2023-12-18 00:00:00.000,uniswap,44231,456162438.97
Optimism,2023-12-18 00:00:00.000,woofi,4460,16510836.24
Optimism,2023-12-18 00:00:00.000,synthetix,129,"null"
Optimism,2023-12-18 00:00:00.000,fraxswap,164,103917.03
Optimism,2023-12-18 00:00:00.000,beethoven-x,5021,11891773.72
Optimism,2023-12-18 00:00:00.000,velodrome,22033,55047631.52
Optimism,2023-12-18 00:00:00.000,kyberswap,231,39325.64
Optimism,2023-12-18 00:00:00.000,sushiswap,395,21568.82
Polygon,2023-12-18 00:00:00.000,curve,2873,12240465.32
Polygon,2023-12-18 00:00:00.000,quickswap,72168,293215543.07
Polygon,2023-12-18 00:00:00.000,dodo,4485,11153680.32
Polygon,2023-12-18 00:00:00.000,woofi,9655,40635514.52
Polygon,2023-12-18 00:00:00.000,uniswap,106750,574952276.77
Polygon,2023-12-18 00:00:00.000,balancer,7415,12171570.66
Polygon,2023-12-18 00:00:00.000,fraxswap,232,480660.27
Polygon,2023-12-18 00:00:00.000,hashflow,793,192501.35
Polygon,2023-12-18 00:00:00.000,kyberswap,3029,579042.49
Polygon,2023-12-18 00:00:00.000,sushiswap,25837,7389313.49
Arbitrum,2023-12-25 00:00:00.000,fraxswap,1233,545701.15
Arbitrum,2023-12-25 00:00:00.000,woofi,35319,75545700.26
Arbitrum,2023-12-25 00:00:00.000,camelot,36621,458021805.09
Arbitrum,2023-12-25 00:00:00.000,balancer,5212,35004751.25
Arbitrum,2023-12-25 00:00:00.000,sparta,1429,4275935.65
Arbitrum,2023-12-25 00:00:00.000,hashflow,2029,12529109.81
Arbitrum,2023-12-25 00:00:00.000,gmx,1425,55004601.89
Arbitrum,2023-12-25 00:00:00.000,sushiswap,19835,25495558.76
Arbitrum,2023-12-25 00:00:00.000,trader joe,32096,184437462.59
Arbitrum,2023-12-25 00:00:00.000,kyberswap,275,38285.28
Arbitrum,2023-12-25 00:00:00.000,curve,2726,5520490.3
Arbitrum,2023-12-25 00:00:00.000,zyberswap,1927,9124814.42
Arbitrum,2023-12-25 00:00:00.000,uniswap,108983,2331378105.92
Arbitrum,2023-12-25 00:00:00.000,dodo,2061,110510.08
Arbitrum,2023-12-25 00:00:00.000,ramses-v2,7360,180214925.25
Avalanche,2023-12-25 00:00:00.000,fraxswap,73,687608.75
Avalanche,2023-12-25 00:00:00.000,woofi,4661,116616729.09
Avalanche,2023-12-25 00:00:00.000,pangolin,10086,26845299.68
Avalanche,2023-12-25 00:00:00.000,balancer,494,7971148.71
Avalanche,2023-12-25 00:00:00.000,hashflow,244,1359077.5
Avalanche,2023-12-25 00:00:00.000,gmx,576,19764593.68
Avalanche,2023-12-25 00:00:00.000,sushiswap,3178,80515.68
Avalanche,2023-12-25 00:00:00.000,trader joe,65989,781061885.46
Avalanche,2023-12-25 00:00:00.000,kyberswap,567,108453.59
Avalanche,2023-12-25 00:00:00.000,curve,2119,5014476.29
Avalanche,2023-12-25 00:00:00.000,uniswap,12032,46324223.73
BSC,2023-12-25 00:00:00.000,fraxswap,109,356154.23
BSC,2023-12-25 00:00:00.000,woofi,10826,8040774.85
BSC,2023-12-25 00:00:00.000,hashflow,899,951070.82
BSC,2023-12-25 00:00:00.000,sushiswap,7555,2484826.34
BSC,2023-12-25 00:00:00.000,biswap,19125,30681003.82
BSC,2023-12-25 00:00:00.000,trader joe,3648,80291.37
BSC,2023-12-25 00:00:00.000,level-finance,2,24016.82
BSC,2023-12-25 00:00:00.000,kyberswap,878,52676.78
BSC,2023-12-25 00:00:00.000,uniswap,81721,48466652.72
BSC,2023-12-25 00:00:00.000,dodo,7898,343098.27
BSC,2023-12-25 00:00:00.000,pancakeswap,635408,864260646.9
Base,2023-12-25 00:00:00.000,voodoo,2028,11346159.42
Base,2023-12-25 00:00:00.000,woofi,8349,11161759.97
Base,2023-12-25 00:00:00.000,swapbased,2972,307602.23
Base,2023-12-25 00:00:00.000,baseswap,18141,1623458.28
Base,2023-12-25 00:00:00.000,balancer,4902,4306624.22
Base,2023-12-25 00:00:00.000,maverick,16844,13820554.4
Base,2023-12-25 00:00:00.000,dackieswap,3388,4706306.15
Base,2023-12-25 00:00:00.000,sushiswap,8136,14139652.2
Base,2023-12-25 00:00:00.000,curve,800,397587.57
Base,2023-12-25 00:00:00.000,aerodrome,11869,23423456.05
Base,2023-12-25 00:00:00.000,alienbase,3777,118739.77
Base,2023-12-25 00:00:00.000,uniswap,29138,63452915.74
Optimism,2023-12-25 00:00:00.000,fraxswap,172,100835.4
Optimism,2023-12-25 00:00:00.000,woofi,6246,17445973.05
Optimism,2023-12-25 00:00:00.000,synthetix,194,"null"
Optimism,2023-12-25 00:00:00.000,hashflow-v3,813,361939.71
Optimism,2023-12-25 00:00:00.000,velodrome,24314,57641939.78
Optimism,2023-12-25 00:00:00.000,beethoven-x,6506,5814650.53
Optimism,2023-12-25 00:00:00.000,sushiswap,1133,28068.07
Optimism,2023-12-25 00:00:00.000,curve,3760,8326765.38
Optimism,2023-12-25 00:00:00.000,kyberswap,301,7446.5
Optimism,2023-12-25 00:00:00.000,uniswap,52620,498971667.97
Polygon,2023-12-25 00:00:00.000,fraxswap,265,857269.1
Polygon,2023-12-25 00:00:00.000,woofi,8473,43380978.75
Polygon,2023-12-25 00:00:00.000,balancer,8666,16546571.77
Polygon,2023-12-25 00:00:00.000,hashflow,1058,292197.04
Polygon,2023-12-25 00:00:00.000,quickswap,71221,436682786.25
Polygon,2023-12-25 00:00:00.000,sushiswap,25330,9658523.1
Polygon,2023-12-25 00:00:00.000,curve,7619,26520940.98
Polygon,2023-12-25 00:00:00.000,kyberswap,5394,1339739.1
Polygon,2023-12-25 00:00:00.000,uniswap,111184,796045664.81
Polygon,2023-12-25 00:00:00.000,dodo,3844,11844463.35
Arbitrum,2024-01-01 00:00:00.000,gmx,921,78190541.57
Arbitrum,2024-01-01 00:00:00.000,sushiswap,17766,20008658.45
Arbitrum,2024-01-01 00:00:00.000,trader joe,24238,323993951.34
Arbitrum,2024-01-01 00:00:00.000,fraxswap,1030,594244.44
Arbitrum,2024-01-01 00:00:00.000,zyberswap,2054,11678540.72
Arbitrum,2024-01-01 00:00:00.000,curve,2847,4814536.68
Arbitrum,2024-01-01 00:00:00.000,kyberswap,208,95234.63
Arbitrum,2024-01-01 00:00:00.000,uniswap,102448,3074548765.05
Arbitrum,2024-01-01 00:00:00.000,dodo,1918,128432.74
Arbitrum,2024-01-01 00:00:00.000,woofi,24078,119959699.96
Arbitrum,2024-01-01 00:00:00.000,balancer,6883,79459269.16
Arbitrum,2024-01-01 00:00:00.000,sparta,1479,6529485.33
Arbitrum,2024-01-01 00:00:00.000,camelot,39151,728129644.67
Arbitrum,2024-01-01 00:00:00.000,ramses-v2,8593,497585541.68
Arbitrum,2024-01-01 00:00:00.000,hashflow,2136,13299195.29
Avalanche,2024-01-01 00:00:00.000,gmx,707,17900898.51
Avalanche,2024-01-01 00:00:00.000,sushiswap,2518,41192.36
Avalanche,2024-01-01 00:00:00.000,trader joe,61672,594273908.29
Avalanche,2024-01-01 00:00:00.000,fraxswap,78,766390.83
Avalanche,2024-01-01 00:00:00.000,curve,2003,3701345.02
Avalanche,2024-01-01 00:00:00.000,kyberswap,472,76431.93
Avalanche,2024-01-01 00:00:00.000,uniswap,9806,31324377.43
Avalanche,2024-01-01 00:00:00.000,woofi,3977,67996828.9
Avalanche,2024-01-01 00:00:00.000,balancer,364,6088476.88
Avalanche,2024-01-01 00:00:00.000,pangolin,9370,23762886.57
Avalanche,2024-01-01 00:00:00.000,hashflow,238,993924.08
BSC,2024-01-01 00:00:00.000,sushiswap,5641,418025.88
BSC,2024-01-01 00:00:00.000,trader joe,2803,106831.42
BSC,2024-01-01 00:00:00.000,fraxswap,99,422718.24
BSC,2024-01-01 00:00:00.000,kyberswap,600,24405.17
BSC,2024-01-01 00:00:00.000,uniswap,68397,35109351.05
BSC,2024-01-01 00:00:00.000,dodo,7149,161002.34
BSC,2024-01-01 00:00:00.000,level-finance,2,5988.19
BSC,2024-01-01 00:00:00.000,woofi,10131,8850338.94
BSC,2024-01-01 00:00:00.000,hashflow,696,179960.13
BSC,2024-01-01 00:00:00.000,pancakeswap,588622,700376990.29
BSC,2024-01-01 00:00:00.000,biswap,15124,12140575.1
Base,2024-01-01 00:00:00.000,aerodrome,11254,20504221.1
Base,2024-01-01 00:00:00.000,maverick,17846,11665736.18
Base,2024-01-01 00:00:00.000,sushiswap,6876,8367416.5
Base,2024-01-01 00:00:00.000,curve,919,772202.16
Base,2024-01-01 00:00:00.000,swapbased,2705,280691.78
Base,2024-01-01 00:00:00.000,uniswap,26492,70668244.11
Base,2024-01-01 00:00:00.000,baseswap,11413,959217.89
Base,2024-01-01 00:00:00.000,woofi,9703,11346409.89
Base,2024-01-01 00:00:00.000,alienbase,3233,177097.36
Base,2024-01-01 00:00:00.000,balancer,4611,1708475.75
Base,2024-01-01 00:00:00.000,dackieswap,3489,5557034.73
Base,2024-01-01 00:00:00.000,voodoo,2046,10883955.75
Optimism,2024-01-01 00:00:00.000,synthetix,138,"null"
Optimism,2024-01-01 00:00:00.000,sushiswap,560,16283.31
Optimism,2024-01-01 00:00:00.000,curve,3114,3751420.97
Optimism,2024-01-01 00:00:00.000,fraxswap,148,95246.5
Optimism,2024-01-01 00:00:00.000,kyberswap,375,8822.07
Optimism,2024-01-01 00:00:00.000,hashflow-v3,1128,260550.74
Optimism,2024-01-01 00:00:00.000,uniswap,48411,460683442.32
Optimism,2024-01-01 00:00:00.000,velodrome,17745,49469757.03
Optimism,2024-01-01 00:00:00.000,dodo,1,"null"
Optimism,2024-01-01 00:00:00.000,woofi,5033,16146721.15
Optimism,2024-01-01 00:00:00.000,beethoven-x,5329,8767539.8
Polygon,2024-01-01 00:00:00.000,sushiswap,21891,5887088.76
Polygon,2024-01-01 00:00:00.000,fraxswap,299,586752.63
Polygon,2024-01-01 00:00:00.000,curve,8508,23058110.65
Polygon,2024-01-01 00:00:00.000,kyberswap,4440,984868.24
Polygon,2024-01-01 00:00:00.000,uniswap,103541,565724794.35
Polygon,2024-01-01 00:00:00.000,dodo,3827,9327544.17
Polygon,2024-01-01 00:00:00.000,woofi,10222,32100024.72
Polygon,2024-01-01 00:00:00.000,balancer,7855,11678568.09
Polygon,2024-01-01 00:00:00.000,quickswap,70333,266655010.28
Polygon,2024-01-01 00:00:00.000,hashflow,793,133246.35
Arbitrum,2024-01-08 00:00:00.000,balancer,7600,72038748.27
Arbitrum,2024-01-08 00:00:00.000,woofi,30356,177691325.8
Arbitrum,2024-01-08 00:00:00.000,camelot,29857,615099117.37
Arbitrum,2024-01-08 00:00:00.000,curve,2575,15591287.26
Arbitrum,2024-01-08 00:00:00.000,kyberswap,234,77157.23
Arbitrum,2024-01-08 00:00:00.000,uniswap,104248,3555598453.24
Arbitrum,2024-01-08 00:00:00.000,sushiswap,22798,20040215.88
Arbitrum,2024-01-08 00:00:00.000,trader joe,32986,393705701.51
Arbitrum,2024-01-08 00:00:00.000,hashflow,1664,10359553.3
Arbitrum,2024-01-08 00:00:00.000,fraxswap,851,965126.26
Arbitrum,2024-01-08 00:00:00.000,sparta,1521,7229032.24
Arbitrum,2024-01-08 00:00:00.000,zyberswap,2267,12191997.95
Arbitrum,2024-01-08 00:00:00.000,gmx,1213,90518282.19
Arbitrum,2024-01-08 00:00:00.000,ramses-v2,9556,317952195.11
Arbitrum,2024-01-08 00:00:00.000,dodo,1982,204453.09
Avalanche,2024-01-08 00:00:00.000,balancer,444,6479834.34
Avalanche,2024-01-08 00:00:00.000,woofi,4418,86703033.2
Avalanche,2024-01-08 00:00:00.000,curve,1914,5444071.21
Avalanche,2024-01-08 00:00:00.000,kyberswap,451,136644.18
Avalanche,2024-01-08 00:00:00.000,sushiswap,2872,40604.58
Avalanche,2024-01-08 00:00:00.000,uniswap,8971,42611706.04
Avalanche,2024-01-08 00:00:00.000,trader joe,47409,672770766.66
Avalanche,2024-01-08 00:00:00.000,hashflow,255,1653448.36
Avalanche,2024-01-08 00:00:00.000,fraxswap,87,1003737.96
Avalanche,2024-01-08 00:00:00.000,gmx,777,31721938.45
Avalanche,2024-01-08 00:00:00.000,pangolin,8379,26955439.16
BSC,2024-01-08 00:00:00.000,pancakeswap,574245,807716213.45
BSC,2024-01-08 00:00:00.000,woofi,11035,16030196.64
BSC,2024-01-08 00:00:00.000,kyberswap,747,24380.19
BSC,2024-01-08 00:00:00.000,trader joe,2760,87090.25
BSC,2024-01-08 00:00:00.000,uniswap,71936,115936845.33
BSC,2024-01-08 00:00:00.000,hashflow,578,171835.3
BSC,2024-01-08 00:00:00.000,fraxswap,99,436473.36
BSC,2024-01-08 00:00:00.000,sushiswap,6847,442518.71
BSC,2024-01-08 00:00:00.000,dodo,6638,146062.84
BSC,2024-01-08 00:00:00.000,level-finance,2,32595.5
BSC,2024-01-08 00:00:00.000,biswap,13082,12270496.5
Base,2024-01-08 00:00:00.000,balancer,4629,3411760.66
Base,2024-01-08 00:00:00.000,swapbased,2809,436131.13
Base,2024-01-08 00:00:00.000,alienbase,2990,162970.8
Base,2024-01-08 00:00:00.000,dackieswap,3410,7292692.85
Base,2024-01-08 00:00:00.000,aerodrome,12029,26273411.57
Base,2024-01-08 00:00:00.000,baseswap,11066,1312976.38
Base,2024-01-08 00:00:00.000,woofi,7615,16477017.18
Base,2024-01-08 00:00:00.000,curve,823,485207.41
Base,2024-01-08 00:00:00.000,voodoo,1095,12733595.69
Base,2024-01-08 00:00:00.000,sushiswap,7149,2801584.7
Base,2024-01-08 00:00:00.000,uniswap,26310,118206506.12
Base,2024-01-08 00:00:00.000,maverick,15933,13860781.44
Optimism,2024-01-08 00:00:00.000,beethoven-x,6059,8090829.35
Optimism,2024-01-08 00:00:00.000,velodrome,18763,61804475.61
Optimism,2024-01-08 00:00:00.000,woofi,6596,29645531.38
Optimism,2024-01-08 00:00:00.000,curve,3261,4689683.43
Optimism,2024-01-08 00:00:00.000,kyberswap,322,15202.42
Optimism,2024-01-08 00:00:00.000,uniswap,47449,571322665.23
Optimism,2024-01-08 00:00:00.000,synthetix,137,"null"
Optimism,2024-01-08 00:00:00.000,fraxswap,234,226978.57
Optimism,2024-01-08 00:00:00.000,sushiswap,1105,24147.52
Optimism,2024-01-08 00:00:00.000,hashflow-v3,1238,609472.9
Polygon,2024-01-08 00:00:00.000,balancer,7942,13692908.88
Polygon,2024-01-08 00:00:00.000,woofi,10608,60935729.15
Polygon,2024-01-08 00:00:00.000,curve,8635,37371973.59
Polygon,2024-01-08 00:00:00.000,kyberswap,4813,1112937.63
Polygon,2024-01-08 00:00:00.000,uniswap,103987,809184041.94
Polygon,2024-01-08 00:00:00.000,hashflow,696,243271.14
Polygon,2024-01-08 00:00:00.000,fraxswap,373,872118.32
Polygon,2024-01-08 00:00:00.000,sushiswap,20886,6870335.38
Polygon,2024-01-08 00:00:00.000,quickswap,68973,341877511.6
Polygon,2024-01-08 00:00:00.000,dodo,4954,15884406.42
Arbitrum,2024-01-15 00:00:00.000,zyberswap,3581,3089768.76
Arbitrum,2024-01-15 00:00:00.000,ramses-v2,7741,197707179.16
Arbitrum,2024-01-15 00:00:00.000,kyberswap,115,21580.08
Arbitrum,2024-01-15 00:00:00.000,camelot,24888,309910041.15
Arbitrum,2024-01-15 00:00:00.000,fraxswap,779,380341.62
Arbitrum,2024-01-15 00:00:00.000,balancer,6766,47053106.25
Arbitrum,2024-01-15 00:00:00.000,dodo,1394,79177.8
Arbitrum,2024-01-15 00:00:00.000,curve,2364,5880472.75
Arbitrum,2024-01-15 00:00:00.000,trader joe,26093,171659471.5
Arbitrum,2024-01-15 00:00:00.000,woofi,29888,89402403.28
Arbitrum,2024-01-15 00:00:00.000,sparta,1082,3274410.24
Arbitrum,2024-01-15 00:00:00.000,gmx,1228,52133853.99
Arbitrum,2024-01-15 00:00:00.000,hashflow,1711,4007872.9
Arbitrum,2024-01-15 00:00:00.000,sushiswap,17790,13993544.13
Arbitrum,2024-01-15 00:00:00.000,uniswap,101175,1373934991.63
Avalanche,2024-01-15 00:00:00.000,kyberswap,402,167771.09
Avalanche,2024-01-15 00:00:00.000,fraxswap,93,452192.17
Avalanche,2024-01-15 00:00:00.000,woofi,4074,58432933.59
Avalanche,2024-01-15 00:00:00.000,curve,2448,2827017.1
